row_index,applicant_id,column,dq_dimension,issue_type,original_value,injected_value
14837,UGRO-APP-114837,interest_rate_pct,Accuracy,decimal_shift_error,22.2,2220.0
3819,UGRO-APP-103819,interest_rate_pct,Accuracy,decimal_shift_error,19.74,1974.0
3173,UGRO-APP-103173,interest_rate_pct,Accuracy,decimal_shift_error,19.36,1936.0
3987,UGRO-APP-103987,interest_rate_pct,Accuracy,decimal_shift_error,19.21,1921.0
1301,UGRO-APP-101301,interest_rate_pct,Accuracy,decimal_shift_error,26.99,2699.0
354,UGRO-APP-100354,interest_rate_pct,Accuracy,decimal_shift_error,14.97,1497.0
2334,UGRO-APP-102334,interest_rate_pct,Accuracy,decimal_shift_error,20.56,2056.0
2921,UGRO-APP-102921,interest_rate_pct,Accuracy,decimal_shift_error,24.98,2498.0
9015,UGRO-APP-109015,interest_rate_pct,Accuracy,decimal_shift_error,23.71,2371.0
8075,UGRO-APP-108075,interest_rate_pct,Accuracy,decimal_shift_error,13.74,1374.0
7748,UGRO-APP-107748,interest_rate_pct,Accuracy,decimal_shift_error,17.38,1738.0
2821,UGRO-APP-102821,interest_rate_pct,Accuracy,decimal_shift_error,23.03,2303.0
10884,UGRO-APP-110884,interest_rate_pct,Accuracy,decimal_shift_error,17.49,1749.0
13816,UGRO-APP-113816,interest_rate_pct,Accuracy,decimal_shift_error,22.01,2201.0
6129,UGRO-APP-106129,interest_rate_pct,Accuracy,decimal_shift_error,20.14,2014.0
8435,UGRO-APP-108435,interest_rate_pct,Accuracy,decimal_shift_error,15.51,1551.0
1961,UGRO-APP-101961,interest_rate_pct,Accuracy,decimal_shift_error,12.05,1205.0
12095,UGRO-APP-112095,interest_rate_pct,Accuracy,decimal_shift_error,13.59,1359.0
9604,UGRO-APP-109604,interest_rate_pct,Accuracy,decimal_shift_error,22.66,2266.0
6948,UGRO-APP-106948,interest_rate_pct,Accuracy,decimal_shift_error,11.7,1170.0
7700,UGRO-APP-107700,interest_rate_pct,Accuracy,decimal_shift_error,13.22,1322.0
6161,UGRO-APP-106161,interest_rate_pct,Accuracy,decimal_shift_error,13.59,1359.0
1464,UGRO-APP-101464,interest_rate_pct,Accuracy,decimal_shift_error,21.26,2126.0
10325,UGRO-APP-110325,interest_rate_pct,Accuracy,decimal_shift_error,22.02,2202.0
2582,UGRO-APP-102582,interest_rate_pct,Accuracy,decimal_shift_error,12.39,1239.0
3637,UGRO-APP-103637,interest_rate_pct,Accuracy,decimal_shift_error,22.61,2261.0
3565,UGRO-APP-103565,interest_rate_pct,Accuracy,decimal_shift_error,17.39,1739.0
6034,UGRO-APP-106034,interest_rate_pct,Accuracy,decimal_shift_error,24.85,2485.0
3003,UGRO-APP-103003,interest_rate_pct,Accuracy,decimal_shift_error,19.94,1994.0
13179,UGRO-APP-113179,interest_rate_pct,Accuracy,decimal_shift_error,19.18,1918.0
2880,UGRO-APP-102880,interest_rate_pct,Accuracy,decimal_shift_error,20.91,2091.0
14703,UGRO-APP-114703,interest_rate_pct,Accuracy,decimal_shift_error,20.05,2005.0
9538,UGRO-APP-109538,interest_rate_pct,Accuracy,decimal_shift_error,13.5,1350.0
2776,UGRO-APP-102776,interest_rate_pct,Accuracy,decimal_shift_error,20.23,2023.0
2465,UGRO-APP-102465,interest_rate_pct,Accuracy,decimal_shift_error,11.68,1168.0
1070,UGRO-APP-101070,interest_rate_pct,Accuracy,decimal_shift_error,20.8,2080.0
14155,UGRO-APP-114155,interest_rate_pct,Accuracy,decimal_shift_error,20.28,2028.0
2025,UGRO-APP-102025,interest_rate_pct,Accuracy,decimal_shift_error,17.31,1731.0
4109,UGRO-APP-104109,interest_rate_pct,Accuracy,decimal_shift_error,15.89,1589.0
7167,UGRO-APP-107167,interest_rate_pct,Accuracy,decimal_shift_error,23.7,2370.0
2008,UGRO-APP-102008,interest_rate_pct,Accuracy,decimal_shift_error,22.11,2211.0
11928,UGRO-APP-111928,interest_rate_pct,Accuracy,decimal_shift_error,15.51,1551.0
12031,UGRO-APP-112031,interest_rate_pct,Accuracy,decimal_shift_error,19.78,1978.0
3105,UGRO-APP-103105,interest_rate_pct,Accuracy,decimal_shift_error,21.11,2111.0
11161,UGRO-APP-111161,interest_rate_pct,Accuracy,decimal_shift_error,15.01,1501.0
11079,UGRO-APP-111079,interest_rate_pct,Accuracy,decimal_shift_error,21.53,2153.0
14862,UGRO-APP-114862,interest_rate_pct,Accuracy,decimal_shift_error,21.56,2156.0
10923,UGRO-APP-110923,interest_rate_pct,Accuracy,decimal_shift_error,12.93,1293.0
1777,UGRO-APP-101777,interest_rate_pct,Accuracy,decimal_shift_error,17.35,1735.0
12885,UGRO-APP-112885,interest_rate_pct,Accuracy,decimal_shift_error,27.32,2732.0
2096,UGRO-APP-102096,interest_rate_pct,Accuracy,decimal_shift_error,10.96,1096.0
3117,UGRO-APP-103117,interest_rate_pct,Accuracy,decimal_shift_error,11.0,1100.0
14514,UGRO-APP-114514,interest_rate_pct,Accuracy,decimal_shift_error,15.16,1516.0
5055,UGRO-APP-105055,interest_rate_pct,Accuracy,decimal_shift_error,19.13,1913.0
6199,UGRO-APP-106199,interest_rate_pct,Accuracy,decimal_shift_error,19.07,1907.0
9763,UGRO-APP-109763,interest_rate_pct,Accuracy,decimal_shift_error,14.66,1466.0
6044,UGRO-APP-106044,interest_rate_pct,Accuracy,decimal_shift_error,22.14,2214.0
6507,UGRO-APP-106507,interest_rate_pct,Accuracy,decimal_shift_error,11.0,1100.0
5904,UGRO-APP-105904,interest_rate_pct,Accuracy,decimal_shift_error,15.42,1542.0
11464,UGRO-APP-111464,interest_rate_pct,Accuracy,decimal_shift_error,18.28,1828.0
7011,UGRO-APP-107011,interest_rate_pct,Accuracy,decimal_shift_error,13.16,1316.0
6030,UGRO-APP-106030,interest_rate_pct,Accuracy,decimal_shift_error,27.49,2749.0
3679,UGRO-APP-103679,interest_rate_pct,Accuracy,decimal_shift_error,19.5,1950.0
2602,UGRO-APP-102602,interest_rate_pct,Accuracy,decimal_shift_error,14.33,1433.0
1329,UGRO-APP-101329,interest_rate_pct,Accuracy,decimal_shift_error,17.22,1722.0
13401,UGRO-APP-113401,interest_rate_pct,Accuracy,decimal_shift_error,12.44,1244.0
576,UGRO-APP-100576,interest_rate_pct,Accuracy,decimal_shift_error,10.77,1077.0
3535,UGRO-APP-103535,interest_rate_pct,Accuracy,decimal_shift_error,22.83,2283.0
7871,UGRO-APP-107871,interest_rate_pct,Accuracy,decimal_shift_error,19.8,1980.0
11295,UGRO-APP-111295,interest_rate_pct,Accuracy,decimal_shift_error,17.66,1766.0
13601,UGRO-APP-113601,interest_rate_pct,Accuracy,decimal_shift_error,19.29,1929.0
11045,UGRO-APP-111045,interest_rate_pct,Accuracy,decimal_shift_error,9.89,989.0
5551,UGRO-APP-105551,interest_rate_pct,Accuracy,decimal_shift_error,23.47,2347.0
4133,UGRO-APP-104133,interest_rate_pct,Accuracy,decimal_shift_error,14.73,1473.0
2815,UGRO-APP-102815,gst_filing_regularity_pct,Accuracy,percentage_over_100,73.2,120.7
8986,UGRO-APP-108986,gst_filing_regularity_pct,Accuracy,percentage_over_100,68.6,224.3
7184,UGRO-APP-107184,gst_filing_regularity_pct,Accuracy,percentage_over_100,89.9,187.5
1061,UGRO-APP-101061,gst_filing_regularity_pct,Accuracy,percentage_over_100,56.9,216.4
10668,UGRO-APP-110668,gst_filing_regularity_pct,Accuracy,percentage_over_100,92.5,195.0
5946,UGRO-APP-105946,gst_filing_regularity_pct,Accuracy,percentage_over_100,82.8,232.4
5032,UGRO-APP-105032,gst_filing_regularity_pct,Accuracy,percentage_over_100,65.9,196.1
3320,UGRO-APP-103320,gst_filing_regularity_pct,Accuracy,percentage_over_100,57.3,178.8
6245,UGRO-APP-106245,gst_filing_regularity_pct,Accuracy,percentage_over_100,65.1,207.2
9206,UGRO-APP-109206,gst_filing_regularity_pct,Accuracy,percentage_over_100,19.7,167.7
13223,UGRO-APP-113223,gst_filing_regularity_pct,Accuracy,percentage_over_100,93.8,152.6
5261,UGRO-APP-105261,gst_filing_regularity_pct,Accuracy,percentage_over_100,85.8,170.7
5221,UGRO-APP-105221,gst_filing_regularity_pct,Accuracy,percentage_over_100,50.2,126.3
14348,UGRO-APP-114348,gst_filing_regularity_pct,Accuracy,percentage_over_100,46.7,219.7
12972,UGRO-APP-112972,gst_filing_regularity_pct,Accuracy,percentage_over_100,73.5,139.8
14200,UGRO-APP-114200,gst_filing_regularity_pct,Accuracy,percentage_over_100,83.1,123.9
13713,UGRO-APP-113713,gst_filing_regularity_pct,Accuracy,percentage_over_100,80.8,137.7
14002,UGRO-APP-114002,gst_filing_regularity_pct,Accuracy,percentage_over_100,63.8,226.5
9080,UGRO-APP-109080,gst_filing_regularity_pct,Accuracy,percentage_over_100,71.2,150.2
7727,UGRO-APP-107727,gst_filing_regularity_pct,Accuracy,percentage_over_100,45.9,203.2
5313,UGRO-APP-105313,gst_filing_regularity_pct,Accuracy,percentage_over_100,,228.6
7810,UGRO-APP-107810,gst_filing_regularity_pct,Accuracy,percentage_over_100,73.7,112.6
9074,UGRO-APP-109074,gst_filing_regularity_pct,Accuracy,percentage_over_100,51.7,215.0
12616,UGRO-APP-112616,gst_filing_regularity_pct,Accuracy,percentage_over_100,53.7,146.8
827,UGRO-APP-100827,gst_filing_regularity_pct,Accuracy,percentage_over_100,84.2,133.3
6167,UGRO-APP-106167,gst_filing_regularity_pct,Accuracy,percentage_over_100,85.0,203.6
11876,UGRO-APP-111876,gst_filing_regularity_pct,Accuracy,percentage_over_100,65.1,236.6
4405,UGRO-APP-104405,gst_filing_regularity_pct,Accuracy,percentage_over_100,88.8,145.0
3298,UGRO-APP-103298,gst_filing_regularity_pct,Accuracy,percentage_over_100,56.9,185.8
463,UGRO-APP-100463,gst_filing_regularity_pct,Accuracy,percentage_over_100,77.6,144.2
1402,UGRO-APP-101402,gst_filing_regularity_pct,Accuracy,percentage_over_100,74.2,183.6
11557,UGRO-APP-111557,gst_filing_regularity_pct,Accuracy,percentage_over_100,56.4,193.7
11897,UGRO-APP-111897,gst_filing_regularity_pct,Accuracy,percentage_over_100,89.1,191.9
6777,UGRO-APP-106777,gst_filing_regularity_pct,Accuracy,percentage_over_100,69.7,193.9
9855,UGRO-APP-109855,gst_filing_regularity_pct,Accuracy,percentage_over_100,93.5,121.1
4321,UGRO-APP-104321,gst_filing_regularity_pct,Accuracy,percentage_over_100,51.7,204.3
4510,UGRO-APP-104510,gst_filing_regularity_pct,Accuracy,percentage_over_100,69.6,201.5
14665,UGRO-APP-114665,gst_filing_regularity_pct,Accuracy,percentage_over_100,91.2,202.7
8445,UGRO-APP-108445,gst_filing_regularity_pct,Accuracy,percentage_over_100,66.0,112.0
11530,UGRO-APP-111530,gst_filing_regularity_pct,Accuracy,percentage_over_100,68.0,167.6
7428,UGRO-APP-107428,gst_filing_regularity_pct,Accuracy,percentage_over_100,58.9,161.9
9128,UGRO-APP-109128,gst_filing_regularity_pct,Accuracy,percentage_over_100,81.8,113.9
6783,UGRO-APP-106783,gst_filing_regularity_pct,Accuracy,percentage_over_100,67.4,134.1
2342,UGRO-APP-102342,gst_filing_regularity_pct,Accuracy,percentage_over_100,74.9,166.7
8933,UGRO-APP-108933,gst_filing_regularity_pct,Accuracy,percentage_over_100,93.2,211.7
3776,UGRO-APP-103776,gst_filing_regularity_pct,Accuracy,percentage_over_100,91.6,136.3
4249,UGRO-APP-104249,gst_filing_regularity_pct,Accuracy,percentage_over_100,87.5,224.6
9862,UGRO-APP-109862,gst_filing_regularity_pct,Accuracy,percentage_over_100,65.6,182.3
3106,UGRO-APP-103106,gst_filing_regularity_pct,Accuracy,percentage_over_100,51.7,214.3
12268,UGRO-APP-112268,gst_filing_regularity_pct,Accuracy,percentage_over_100,80.6,171.4
10994,UGRO-APP-110994,gst_filing_regularity_pct,Accuracy,percentage_over_100,75.0,175.4
9539,UGRO-APP-109539,gst_filing_regularity_pct,Accuracy,percentage_over_100,96.1,193.3
118,UGRO-APP-100118,gst_filing_regularity_pct,Accuracy,percentage_over_100,82.5,239.3
11674,UGRO-APP-111674,gst_filing_regularity_pct,Accuracy,percentage_over_100,86.9,174.3
4798,UGRO-APP-104798,gst_filing_regularity_pct,Accuracy,percentage_over_100,75.2,179.8
6823,UGRO-APP-106823,gst_filing_regularity_pct,Accuracy,percentage_over_100,88.4,190.7
3735,UGRO-APP-103735,gst_filing_regularity_pct,Accuracy,percentage_over_100,93.7,210.9
7084,UGRO-APP-107084,gst_filing_regularity_pct,Accuracy,percentage_over_100,87.4,111.7
13095,UGRO-APP-113095,gst_filing_regularity_pct,Accuracy,percentage_over_100,69.3,177.8
1455,UGRO-APP-101455,gst_filing_regularity_pct,Accuracy,percentage_over_100,72.3,172.8
10783,UGRO-APP-110783,gst_filing_regularity_pct,Accuracy,percentage_over_100,94.6,238.3
5862,UGRO-APP-105862,gst_filing_regularity_pct,Accuracy,percentage_over_100,67.2,174.5
366,UGRO-APP-100366,gst_filing_regularity_pct,Accuracy,percentage_over_100,95.5,170.8
5043,UGRO-APP-105043,gst_filing_regularity_pct,Accuracy,percentage_over_100,83.1,244.4
3524,UGRO-APP-103524,gst_filing_regularity_pct,Accuracy,percentage_over_100,58.4,168.1
12164,UGRO-APP-112164,gst_filing_regularity_pct,Accuracy,percentage_over_100,87.5,128.0
13753,UGRO-APP-113753,gst_filing_regularity_pct,Accuracy,percentage_over_100,57.3,133.3
11786,UGRO-APP-111786,gst_filing_regularity_pct,Accuracy,percentage_over_100,74.0,115.2
14706,UGRO-APP-114706,gst_filing_regularity_pct,Accuracy,percentage_over_100,,101.1
5727,UGRO-APP-105727,gst_filing_regularity_pct,Accuracy,percentage_over_100,84.9,165.4
12426,UGRO-APP-112426,gst_filing_regularity_pct,Accuracy,percentage_over_100,47.2,215.6
14751,UGRO-APP-114751,gst_filing_regularity_pct,Accuracy,percentage_over_100,84.9,210.3
10121,UGRO-APP-110121,gst_filing_regularity_pct,Accuracy,percentage_over_100,92.4,105.8
7110,UGRO-APP-107110,gst_filing_regularity_pct,Accuracy,percentage_over_100,71.9,185.9
11253,UGRO-APP-111253,gst_filing_regularity_pct,Accuracy,percentage_over_100,,124.0
7912,UGRO-APP-107912,approved_loan_amount,Consistency,approved_exceeds_requested,403661.59,642733.69
12055,UGRO-APP-112055,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,344018.91
4806,UGRO-APP-104806,approved_loan_amount,Consistency,approved_exceeds_requested,171904.46,239973.73
8199,UGRO-APP-108199,approved_loan_amount,Consistency,approved_exceeds_requested,332496.83,578256.46
9572,UGRO-APP-109572,approved_loan_amount,Consistency,approved_exceeds_requested,365239.97,499345.12
3731,UGRO-APP-103731,approved_loan_amount,Consistency,approved_exceeds_requested,103505.12,196633.28
14034,UGRO-APP-114034,approved_loan_amount,Consistency,approved_exceeds_requested,72013.81,143568.22
4031,UGRO-APP-104031,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,373173.1
2284,UGRO-APP-102284,approved_loan_amount,Consistency,approved_exceeds_requested,683866.51,1034848.47
10794,UGRO-APP-110794,approved_loan_amount,Consistency,approved_exceeds_requested,262555.28,415358.76
3345,UGRO-APP-103345,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,374129.34
4286,UGRO-APP-104286,approved_loan_amount,Consistency,approved_exceeds_requested,421036.89,580273.86
13568,UGRO-APP-113568,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,244131.57
5097,UGRO-APP-105097,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,1293181.64
7876,UGRO-APP-107876,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,945680.12
4823,UGRO-APP-104823,approved_loan_amount,Consistency,approved_exceeds_requested,587517.43,938937.46
13955,UGRO-APP-113955,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,211985.39
3742,UGRO-APP-103742,approved_loan_amount,Consistency,approved_exceeds_requested,1790240.64,3130245.28
11337,UGRO-APP-111337,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,5783999.02
14050,UGRO-APP-114050,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,533829.76
3616,UGRO-APP-103616,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,341493.06
3365,UGRO-APP-103365,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,2297739.85
12463,UGRO-APP-112463,approved_loan_amount,Consistency,approved_exceeds_requested,428797.89,852905.39
4596,UGRO-APP-104596,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,808380.96
12862,UGRO-APP-112862,approved_loan_amount,Consistency,approved_exceeds_requested,1028294.38,1751234.05
14805,UGRO-APP-114805,approved_loan_amount,Consistency,approved_exceeds_requested,390806.63,498851.82
131,UGRO-APP-100131,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,443155.25
6451,UGRO-APP-106451,approved_loan_amount,Consistency,approved_exceeds_requested,234565.52,516151.15
7908,UGRO-APP-107908,approved_loan_amount,Consistency,approved_exceeds_requested,348238.27,684359.47
3928,UGRO-APP-103928,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,348115.85
14387,UGRO-APP-114387,approved_loan_amount,Consistency,approved_exceeds_requested,199594.15,418596.04
2335,UGRO-APP-102335,approved_loan_amount,Consistency,approved_exceeds_requested,398358.84,507915.13
14919,UGRO-APP-114919,approved_loan_amount,Consistency,approved_exceeds_requested,116762.08,176981.05
6583,UGRO-APP-106583,approved_loan_amount,Consistency,approved_exceeds_requested,765162.18,1260578.36
5226,UGRO-APP-105226,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,5097741.54
6121,UGRO-APP-106121,approved_loan_amount,Consistency,approved_exceeds_requested,527343.86,852113.32
5376,UGRO-APP-105376,approved_loan_amount,Consistency,approved_exceeds_requested,314790.16,511142.08
7468,UGRO-APP-107468,approved_loan_amount,Consistency,approved_exceeds_requested,219365.45,438500.54
1207,UGRO-APP-101207,approved_loan_amount,Consistency,approved_exceeds_requested,629650.65,1251756.58
8705,UGRO-APP-108705,approved_loan_amount,Consistency,approved_exceeds_requested,282998.81,661771.1
9998,UGRO-APP-109998,approved_loan_amount,Consistency,approved_exceeds_requested,1005885.79,1797074.1
2912,UGRO-APP-102912,approved_loan_amount,Consistency,approved_exceeds_requested,710201.08,988962.55
5672,UGRO-APP-105672,approved_loan_amount,Consistency,approved_exceeds_requested,151736.95,271890.76
11958,UGRO-APP-111958,approved_loan_amount,Consistency,approved_exceeds_requested,233553.36,369400.75
5991,UGRO-APP-105991,approved_loan_amount,Consistency,approved_exceeds_requested,125804.64,202090.65
1635,UGRO-APP-101635,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,267780.16
4538,UGRO-APP-104538,approved_loan_amount,Consistency,approved_exceeds_requested,237021.83,527304.88
4959,UGRO-APP-104959,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,353097.69
11290,UGRO-APP-111290,approved_loan_amount,Consistency,approved_exceeds_requested,618282.25,1391848.4
8713,UGRO-APP-108713,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,309281.11
565,UGRO-APP-100565,approved_loan_amount,Consistency,approved_exceeds_requested,868456.95,1302212.96
7348,UGRO-APP-107348,approved_loan_amount,Consistency,approved_exceeds_requested,159573.8,227883.06
9547,UGRO-APP-109547,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,569165.72
7575,UGRO-APP-107575,approved_loan_amount,Consistency,approved_exceeds_requested,355191.61,670499.48
6152,UGRO-APP-106152,approved_loan_amount,Consistency,approved_exceeds_requested,840557.09,1254366.83
10195,UGRO-APP-110195,approved_loan_amount,Consistency,approved_exceeds_requested,315593.61,441837.1
10839,UGRO-APP-110839,approved_loan_amount,Consistency,approved_exceeds_requested,134139.82,309348.56
5897,UGRO-APP-105897,approved_loan_amount,Consistency,approved_exceeds_requested,139622.84,189198.59
9347,UGRO-APP-109347,approved_loan_amount,Consistency,approved_exceeds_requested,124394.51,211545.83
10173,UGRO-APP-110173,approved_loan_amount,Consistency,approved_exceeds_requested,84189.74,123763.97
6721,UGRO-APP-106721,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,215229.07
8628,UGRO-APP-108628,approved_loan_amount,Consistency,approved_exceeds_requested,335476.49,608456.44
3049,UGRO-APP-103049,approved_loan_amount,Consistency,approved_exceeds_requested,0.0,747040.95
11222,UGRO-APP-111222,approved_loan_amount,Consistency,approved_exceeds_requested,394643.63,770444.57
14755,UGRO-APP-114755,approved_loan_amount,Consistency,approved_exceeds_requested,344222.2,559295.63
14418,UGRO-APP-114418,approved_loan_amount,Consistency,approved_exceeds_requested,669819.08,916918.62
